label	text
1	I'm still at work pricing some items, finishing flyers and finalizing plans for the pajama jammie jam next Friday @ tha undaground. 
1	@DEEJAY_BOOGIE ya we did trying to beat traffic but ya hope to be back soon 
1	tomorrow is a big big day. first day at the new job  uhh so nervous.
0	Just woke up 
1	@rhifreakx yes yes!  btw, when r u at the airport on friday? My plane's like at 5:00
1	@needlestack Uh oh, now I'm getting kind of scared. 
0	@ewarden, you may have to email this one to me  I hope you feel better.
0	@katyrullman This is why you need to not be over in the Old World. I misses hanging out and being awkward with you 
0	Also, I realize that sounded a tad drama-queen, but I haven't been sick in YEARS. It's hittin me hard this time 
0	sat at work  Not fair, so not fair
0	@dra6on now I am sad cos u r sad 
1	@Kelly_N_Va I got your tweets!  Sorry, I was distracted by two heavenly bodies.  
1	come back 
0	is about to kill off one of her favourite characters. Dawww 
1	@lanaclevermomme: Thanks hon. I've already received a few nasty grams. But that's okay. I knew it would happen. 
0	@stark YOU don't follow me, either  and i work for you!
0	@CarVin1 lol they are some emotional ass men!! Omg all this late night eating.. Both of us are broke 
0	@moony394 i think i will be even more in denial after i watch 
1	@TechBabe I blame ADD... too many things happening for me to focus on catching you haha... ooh look something shiny 
1	@point_moot You're welcome! scotch_mist was the best thing I ever saw on TV on New Year's Eve. 
0	@georgeruiz Unfortunately one of those moments wasn't a giant squid monster. 
0	@Kal_Penn you were pretty much my fave...not much reason to watch now 
0	laid around too much today... now my head hurts 
0	DANG!!! ANOTHER SPRING BREAK!!!  HOW COOL IS THAT???  TOO BAD I HAVE TO WORK ALL WEEK  OH WELL, MORE MONEY FOR A PHONE.  ttyl EVERBODY!!!
1	About to dash again! This is what happens when you sleep all day, you HAVE to party all night. 
1	@MinaMeow It was a good presentation!  Sluthood does not get talked about much 
0	dang! i'm lazy  i've begun three short stories in the last three weeks... and never finished anything. will. have. more. focus.
1	@marthaFRESH show on april 23rd...pomona college 
0	Good morning! Ready 2 go, but I want 2 go back 2 bed 
0	gross i have a pimple 
0	Falling asleep. Just heard about that Tracy girl's body being found. How sad  My heart breaks for that family.
1	Nice run last night in the rain. Nobody about just me and some twittering birds!! Spinning tonight #triathlon training 
0	Mo jobs, no money.  how in the hell is min wage here 4 f'n clams an hour?
0	@TheBlondeTheory  ditch in another parish. Some really sick people in this world. 
1	@BkBap Ahhh sound advice. 
0	@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff
0	@paulieseow hahahahahah i can easily make ice milo but its just not the same 
1	@bodycoach I'll look into that cho, I personally like strawberry but I'm going to become coach soon 
0	@Lt_Algonquin agreed, I saw the failwhale allllll day today. 
1	@MyfWarhurst &quot;Head On&quot; by Pixies, because the video is awesome and underplayed 
0	i have to take my sidekick back. 
0	@sensesdestroyer I wanna go to lamb of god 
0	the last season of the hills  what will one do with oneself when it ends?
1	@DaveB41 can you help? 
1	@rubypurple sorry twitterberry fails, glad to see you here! 
1	@tonyhenson Very cool, Sean thinks so too 
0	So Im done editing &quot;The Phipstape&quot;. Back 2 crack a brew and see what we got............. no trees though 
1	is feeling a little cold, but very very happy about being back home again 
0	Off to London today 
0	Slideshare's embed code is annoying me.  Sorry about the tiny embed  #fail
1	@Croconaw goodnight 
1	@scotthardy I'll be in bxl tomorrow, so if you would have gone back tomorrow eve we could train together. But Thursday will be a bit late 
1	@Rosaapril cinema and dinner wiff the buddies  simple yet cheap : D x
0	@cannibaleyes I as bowling and the shit ripped 
1	i love my grandma 
1	i just finished doing my nails, they are electric blue 
1	Up early for a change! (beats getting up in the afternoon) 
1	@mrskutcher I keep forgetting you are in a different time zone than normal! I see your 'tweets' about the morning when it's 10:45pm here! 
0	@KourtneyKardash yup night workouts r the worst but unfortunetly my work schedule only allows me to go at night  its tough!
1	@rmolden LOL yes - but I truly can't believe what I forgot! OMG Oh #$@! perhaps I am doing to much? #@&amp;# that! lol w love!x  hehe help...
1	ADD ME ON MYSPACE!!!  myspace.com/LookThunder
0	@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... 
1	@GWUniversity - so if ur not ... who are u ? hahah ... u obviously 'know' the other one.... bucket list 
1	Ugh @TreyDerbes now I have that song in my head! @spoonbender, trey offered us &quot;all access&quot; to his next dance party, sounds kinda sleazy? 
1	heyy loves!! just finished my record in the studio!! going to kick it with lauren c.!!  byee!! &lt;3
0	@arielehenriques Why do I feel like your preaching to me? lol damn I'm guilty 
1	@MussoMitchel Hey you should go on tour sometime with your brother! Metro Station is freakin awesome! 
1	@saudarilee Hey hey, where did you get the Man U rompers? Are there any other club rompers available? Thanks  -Zee
1	is now at FILDIAS  http://plurk.com/p/n03es
1	I think im in love 
1	@epidaetia whats bad abt it? good thing indeed  congrats..when is the summit
1	Uploading the greatest cartoon from the Newspaper ever - regarding Twitter. 
1	I have soo much to share about Rossi, but I don't want to torture you all tweetin about an 11m old baby. 
0	Babe aint callin 
0	Anybody willing to help me??? I've been trying to make a sad tune on the piano for a new song but it always ends up happy and bright  ???
0	gonna try to get some sleep in this hotel room 
1	awake.... on the phone  txt me!
1	@DaveBos its okay ive done it once didnt but Wooo Stayed up longer then expected lol 
1	Ta all for bombarding me with links to the HO story, 'tis old news &amp; I was in Chessington w kids  Onwards
0	havent update this in a while bin stuck with my gf during the week. non im bk in class learnin 
0	hoping I can fall asleep after watching Knowing.  Definitely wasn't National Treasure 
1	Training course today so just hope to stay awake through it 
0	@SEAF2009 I am strongly considering improvising. I missed last year I was so sick. 
0	@mae_fitch You keep deleting my number  
0	oh wtf @ house. NOT COOL. 
1	@musicaddikt787 its good for you crystal! 
1	@special72 Thanks, Special 72!  
0	@wilshipley  I am sad... the Dutch localization in DL2 is bad... it's incomplete and has too many truncations...
1	It happens to me loads. If you reply - my ID is ramdomthoughts NOT randomthoughts - I spell it wrong deliberately. 
1	watching comedian Nick Griffin.&quot;Life is difficult that's why I love sleeping.It's like temporary suicide..but you wake up refreshed.&quot;  
0	Rachel and jessy r making me work out  thanks you guy
0	18 weeks till sisters home.. i missed her call, again! its the worst feeling in the world. 
1	@Katnkyeri MAD RESPECT to you! 
1	I'm having a conversation with my bro via twitter/fb and he's only in the next room 
0	Seems jRuby support for hpricot is now two versions behind 
0	76 in a few minutes, then going to bed. Since Eric hates me and wont run around with me 
1	@fuzeb they are so serious too while singing like.. whoa  hehe lsd maybe? j/k lolol
1	@lolly2420 this is nuts! thanks  I am dying over heah!
1	@JonathanRKnight Don't let the bedbugs bite.   Sweet dreams.
0	Su yin Huen tweeted I feel unbearable guilt. I made my staff cry  http://tinyurl.com/cw2l9t
0	Hollis' death scene will hurt me severely to watch on film  wry is directors cut not out now?
1	Was a &quot;ranger&quot; for a day, sporting red hair in support of my sports day team, who came 2nd. Heading to the pub for teacher's EOT dinner 
1	No much traffic at the vacation time, but the few cars are driving more than crazy. Most germans are very agressive drivers.I miss Canada 
0	Back to work with a bump!  The long weekend is definitely over 
0	i ate so many cookies that I think I'm hallucinating... 
0	@annemarike oh no  owies, when will that happen? 
1	will be part of my friend's wedding entourage. In Tagalog, abay sa kasal. I'll be carrying the veil. Thanks, Mau. 
1	having a long conversation with mom on phone 
0	@lilibat never been able to afford to get them out. I'd much rather go through the extraction than continue with what I deal with now. 
0	@imaginarypeach now your leaving me  .... -gets sad-
1	@devo21 I know!! I just hadn't had one in such a long time.. The goodness surprised me. 
0	Observe &amp; Report was premiering at the Chinese Theater I was driving by slowly but only saw the reporters &amp; red carpet, no stars 
1	injected with office coffee 
0	@theresev solen var inge varm 
0	@dark_butterfly Not just you. I thought he looked paler, too  Probably from drama filming. Jun looks healthier than ever, though.
1	Dear God, thanks for a great day.  Now please help me through these 2 midterms   And...into Notre Dame?  AMEN!  Good night!
1	@CuttaC @cocoandbreezy @zillaman @DatBoiBabyC @WRECKAMIC @ and everyone on here reppin Texas and Dallas, Mad Love &lt;3 Good nite y'all 
0	aww this earthquake in Italy has made me sad  just saw the pics on the news, it's terrible.
1	@jjchicken You've done better than me. I gave up on the readings and watching the news in week four. 
0	@LevenRambin: Take it easy, and be good to you. 
0	@MajesticFlame ouch - sounds very sucky 
0	no! i lost a loyal 
1	@swirlyarts Thanks for featuring me on Cuteable yesterday 
0	Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Would Come Back Here Na! ) xxxx
1	@tickvg ooh sounds painful but have a good one 
1	@rhonda_brown thanks for the tip on Sam's Club! 
1	good morning internet. my iPod touch might come today  (even if it does, I'm not using it until sunday.)
1	But I do not mind.  Goodnight
0	going to watch julian play bball. i want phoebe 
1	Headed off to Wal*Mart for more boxes. Uber excited 
0	@jonnyisgeek I cant watch, it sucks 
0	@emitstop So true, I have it and don't use it 
1	Another challenging meeting in French. I hope it will be productive and that I will be able to understand 
0	Tried to install a Twitter-application on my phone. Didn't work though, boo! 
1	A friend feels like a beer on a Monday night. That's never good. But beer is always good. Always. 
0	@RachelCmrn I don't like goodnights 
1	ooooh such a good night  bed time!
0	cant be bothered gwtting dressed  x
0	@mouthsex i asked everyone how they were doing yesterday and not a single tweet back 
0	morning all - 1st appointment of the day - the dentist ! 
0	watching the roadworks develop outside the office that'll make me late for the next 10 weeks  #fb
1	Good morning everyone!  It's a sunny day here!
1	@THEArtistT thanks for putting me on your coolest design cats list 
1	had a great ending to a great day!  Being brave pays off.  Thank you Jesus-seriously.  Now off to watch the Hills and then bed!
1	well in that case, you know what i mean, hahaha i love a good...whatever role you decide to take on. 
1	Ordered my DSi and GTA. Can't wait 
0	@sleep_til_noon I did, it was the only one left but I got tempted and ate it soon as I got home  I had a chocolate velvet &amp; ate d mocha
0	it's going to be nice again tomorrow and then the rain comes back. no nice weather for my birthday 
1	@heidimontag hi  I'm new to twitter 
1	had an amaaazing day.  Running, sushi, shower, beach, uno on the beach, fun. 
1	tea and the tonight show  .. say hello to john melendez, kevin eubanks, and the tonight show band!
0	@KelleyRowe hey, you remember that time we used to be friends?? ;)  ugh. vomit. sick.  i need sleep 
1	@tinylittlebear I have tried getting you up for yoga and I don't believe it!  I'm proud of you 
0	SO tired but can't sleep 
